validation_fold,well,split,cut_idx,selected_method,selected_reason,router_rmse,baseline_rmse,delta_rmse_vs_baseline,eval_rows
2,81fc01c6,frac_0.50,3828,last_value,fallback_last_value,16.22946906027974,16.22946906027974,0.0,3827
2,84633df4,native_prefix,1747,last_value,fallback_last_value,4.736172446701271,4.736172446701271,0.0,4972
2,84633df4,frac_0.50,3360,last_value,fallback_last_value,7.034558353129962,7.034558353129962,0.0,3359
2,87695469,native_prefix,1651,last_value,fallback_last_value,7.051593014629924,7.051593014629924,0.0,7003
2,87695469,frac_0.50,4327,last_value,fallback_last_value,16.04198517347529,16.04198517347529,0.0,4327
2,89969c7a,native_prefix,1370,last_value,fallback_last_value,8.235332474787521,8.235332474787521,0.0,4947
2,89969c7a,frac_0.50,3158,last_value,fallback_last_value,10.993889898472474,10.993889898472474,0.0,3159
2,8ac2f237,native_prefix,1456,last_value,fallback_last_value,16.45119897844976,16.45119897844976,0.0,5319
2,8ac2f237,frac_0.50,3388,last_value,fallback_last_value,15.508018228549114,15.508018228549114,0.0,3387
2,8b12bab6,native_prefix,1746,last_value,fallback_last_value,15.811256392108719,15.811256392108719,0.0,5234
2,8b12bab6,frac_0.50,3490,last_value,fallback_last_value,18.53397117940641,18.53397117940641,0.0,3490
2,8b5be31b,native_prefix,1767,last_value,fallback_last_value,14.42858472653754,14.42858472653754,0.0,5672
2,8b5be31b,frac_0.50,3720,last_value,fallback_last_value,10.8042752323599,10.8042752323599,0.0,3719
2,8cc800b3,native_prefix,1515,last_value,fallback_last_value,13.894631430456734,13.894631430456734,0.0,6576
2,8cc800b3,frac_0.50,4046,last_value,fallback_last_value,5.671252927276831,5.671252927276831,0.0,4045
2,8d5d46d7,native_prefix,1527,last_value,fallback_last_value,14.448678432466647,14.448678432466647,0.0,5755
2,8d5d46d7,frac_0.50,3641,last_value,fallback_last_value,5.885569815373361,5.885569815373361,0.0,3641
2,91b301ce,native_prefix,1942,last_value,fallback_last_value,35.315076932980844,35.315076932980844,0.0,6570
2,91b301ce,frac_0.50,4256,last_value,fallback_last_value,44.83374458748549,44.83374458748549,0.0,4256
2,91db7070,native_prefix,1573,last_value,fallback_last_value,40.80747690976154,40.80747690976154,0.0,4073
2,91db7070,frac_0.50,2823,last_value,fallback_last_value,31.313756956132377,31.313756956132377,0.0,2823
2,9283ae69,native_prefix,1747,last_value,fallback_last_value,6.173284378497139,6.173284378497139,0.0,3371
2,9283ae69,frac_0.50,2559,last_value,fallback_last_value,8.531503848281139,8.531503848281139,0.0,2559
2,940a48d9,native_prefix,1664,last_value,fallback_last_value,10.06328128166555,10.06328128166555,0.0,3963
2,940a48d9,frac_0.50,2814,last_value,fallback_last_value,12.017405640239355,12.017405640239355,0.0,2813
2,9426ec1e,native_prefix,1391,last_value,fallback_last_value,12.079413246018726,12.079413246018726,0.0,2532
2,9426ec1e,frac_0.50,1962,last_value,fallback_last_value,5.00526458690262,5.00526458690262,0.0,1961
2,95c8427f,native_prefix,1716,last_value,fallback_last_value,27.215687207592826,27.215687207592826,0.0,6335
2,95c8427f,frac_0.50,4026,last_value,fallback_last_value,8.790862243339184,8.790862243339184,0.0,4025
2,992c99e8,native_prefix,1836,last_value,fallback_last_value,13.77905931963707,13.77905931963707,0.0,4904
2,992c99e8,frac_0.50,3370,last_value,fallback_last_value,14.01316025055558,14.01316025055558,0.0,3370
2,995ff498,native_prefix,1601,last_value,fallback_last_value,8.343710199277547,8.343710199277547,0.0,4526
2,995ff498,frac_0.50,3064,last_value,fallback_last_value,9.902678721944959,9.902678721944959,0.0,3063
2,9ad5410a,native_prefix,1544,last_value,fallback_last_value,8.784377249544983,8.784377249544983,0.0,4205
2,9ad5410a,frac_0.50,2874,last_value,fallback_last_value,10.88904262330591,10.88904262330591,0.0,2875
2,9b5b61c1,native_prefix,1683,last_value,fallback_last_value,5.429982209622746,5.429982209622746,0.0,5532
2,9b5b61c1,frac_0.50,3608,last_value,fallback_last_value,8.958196812433236,8.958196812433236,0.0,3607
2,9c8375f7,native_prefix,1758,last_value,fallback_last_value,5.917156069883692,5.917156069883692,0.0,3674
2,9c8375f7,frac_0.50,2716,last_value,fallback_last_value,7.747090241922903,7.747090241922903,0.0,2716
2,9d3ec64c,native_prefix,1457,last_value,fallback_last_value,9.187876827833358,9.187876827833358,0.0,3480
2,9d3ec64c,frac_0.50,2468,last_value,fallback_last_value,6.949565310088967,6.949565310088967,0.0,2469
2,9dede370,native_prefix,1760,last_value,fallback_last_value,18.676124657054373,18.676124657054373,0.0,6297
2,9dede370,frac_0.50,4028,last_value,fallback_last_value,10.547586700626619,10.547586700626619,0.0,4029
2,9dfff011,native_prefix,1748,last_value,fallback_last_value,4.8459695911212535,4.8459695911212535,0.0,4319
2,9dfff011,frac_0.50,3034,last_value,fallback_last_value,9.637818800766173,9.637818800766173,0.0,3033
2,9ffce529,native_prefix,1463,last_value,fallback_last_value,11.084878093703349,11.084878093703349,0.0,5212
2,9ffce529,frac_0.50,3338,last_value,fallback_last_value,19.279983720960047,19.279983720960047,0.0,3337
2,a15bc102,native_prefix,1888,last_value,fallback_last_value,2.578928597930721,2.578928597930721,0.0,3236
2,a15bc102,frac_0.50,2562,last_value,fallback_last_value,2.4159235041346196,2.4159235041346196,0.0,2562
2,a48640d9,native_prefix,2054,last_value,fallback_last_value,21.626612771414322,21.626612771414322,0.0,4532
2,a48640d9,frac_0.50,3293,last_value,fallback_last_value,5.462314126351752,5.462314126351752,0.0,3293
2,a4f989c2,native_prefix,1639,last_value,fallback_last_value,10.578786672639087,10.578786672639087,0.0,5385
2,a4f989c2,frac_0.50,3512,last_value,fallback_last_value,4.787332462558556,4.787332462558556,0.0,3512
2,a6b8ac67,native_prefix,1564,last_value,fallback_last_value,10.875902281234387,10.875902281234387,0.0,5453
2,a6b8ac67,frac_0.50,3508,last_value,fallback_last_value,8.022784888831684,8.022784888831684,0.0,3509
2,a6f967fb,native_prefix,2362,last_value,fallback_last_value,13.762814229045636,13.762814229045636,0.0,4670
2,a6f967fb,frac_0.50,3516,last_value,fallback_last_value,10.52819302804207,10.52819302804207,0.0,3516
2,a76db406,native_prefix,1779,last_value,fallback_last_value,3.7043201708377427,3.7043201708377427,0.0,4672
2,a76db406,frac_0.50,3226,last_value,fallback_last_value,3.9373747165991673,3.9373747165991673,0.0,3225
2,a783cc24,native_prefix,1386,last_value,fallback_last_value,26.72523186448825,26.72523186448825,0.0,1889
2,a783cc24,frac_0.50,1638,last_value,fallback_last_value,23.687238102635966,23.687238102635966,0.0,1637
2,a959858c,native_prefix,1366,last_value,fallback_last_value,65.35865899088088,65.35865899088088,0.0,4404
2,a959858c,frac_0.50,2885,last_value,fallback_last_value,22.57124553170955,22.57124553170955,0.0,2885
2,a9c9b150,native_prefix,1840,last_value,fallback_last_value,1.1630317709118394,1.1630317709118394,0.0,3986
2,a9c9b150,frac_0.50,2913,last_value,fallback_last_value,1.4294178270923903,1.4294178270923903,0.0,2913
2,ab3ced07,native_prefix,1758,last_value,fallback_last_value,9.797524442428841,9.797524442428841,0.0,4250
2,ab3ced07,frac_0.50,3004,last_value,fallback_last_value,8.784875136190312,8.784875136190312,0.0,3004
2,aed44918,native_prefix,1301,last_value,fallback_last_value,9.488704385906805,9.488704385906805,0.0,2719
2,aed44918,frac_0.50,2010,last_value,fallback_last_value,5.713673109131371,5.713673109131371,0.0,2010
2,b04b58a3,native_prefix,1827,last_value,fallback_last_value,13.058667367524363,13.058667367524363,0.0,3402
2,b04b58a3,frac_0.50,2614,last_value,fallback_last_value,13.062689153304785,13.062689153304785,0.0,2615
2,b0d42b0d,native_prefix,1386,last_value,fallback_last_value,19.797243019186585,19.797243019186585,0.0,4971
2,b0d42b0d,frac_0.50,3178,last_value,fallback_last_value,11.646634253320732,11.646634253320732,0.0,3179
2,b0f53bf4,native_prefix,1447,last_value,fallback_last_value,9.231328022549082,9.231328022549082,0.0,2755
2,b0f53bf4,frac_0.50,2101,last_value,fallback_last_value,7.180919959916919,7.180919959916919,0.0,2101
2,b19b0395,native_prefix,1383,last_value,fallback_last_value,10.045237735851847,10.045237735851847,0.0,5813
2,b19b0395,frac_0.50,3598,last_value,fallback_last_value,4.850325358850612,4.850325358850612,0.0,3598
2,b4f37e6e,native_prefix,1507,last_value,fallback_last_value,14.94895263643877,14.94895263643877,0.0,2992
2,b4f37e6e,frac_0.50,2250,last_value,fallback_last_value,12.160309486682852,12.160309486682852,0.0,2249
2,b585b4fa,native_prefix,1705,last_value,fallback_last_value,9.973817813617734,9.973817813617734,0.0,4294
2,b585b4fa,frac_0.50,3000,last_value,fallback_last_value,9.724898403050359,9.724898403050359,0.0,2999
2,b977be4a,native_prefix,1578,last_value,fallback_last_value,18.57837175934225,18.57837175934225,0.0,5917
2,b977be4a,frac_0.50,3748,last_value,fallback_last_value,23.96836460840807,23.96836460840807,0.0,3747
2,bd8f847e,native_prefix,1200,last_value,fallback_last_value,7.389741905257485,7.389741905257485,0.0,4961
2,bd8f847e,frac_0.50,3080,last_value,fallback_last_value,11.009953627081757,11.009953627081757,0.0,3081
2,be063506,native_prefix,2039,last_value,fallback_last_value,9.685884513043288,9.685884513043288,0.0,4500
2,be063506,frac_0.50,3270,last_value,fallback_last_value,3.7895126047531202,3.7895126047531202,0.0,3269
2,bffe3082,native_prefix,1463,last_value,fallback_last_value,16.598918029974968,16.598918029974968,0.0,5723
2,bffe3082,frac_0.50,3593,last_value,fallback_last_value,23.75166435230449,23.75166435230449,0.0,3593
2,c03fba65,native_prefix,1970,last_value,fallback_last_value,22.739971638302574,22.739971638302574,0.0,3699
2,c03fba65,frac_0.50,2834,last_value,fallback_last_value,14.116860152468373,14.116860152468373,0.0,2835
2,c2c4db09,native_prefix,1812,last_value,fallback_last_value,9.028322821306517,9.028322821306517,0.0,6039
2,c2c4db09,frac_0.50,3926,last_value,fallback_last_value,14.888899074253953,14.888899074253953,0.0,3925
2,c42fe306,native_prefix,1928,last_value,fallback_last_value,11.279308916635767,11.279308916635767,0.0,5095
2,c42fe306,frac_0.50,3512,last_value,fallback_last_value,11.98369909639925,11.98369909639925,0.0,3511
2,c6c96179,native_prefix,1809,last_value,fallback_last_value,8.772647918302802,8.772647918302802,0.0,4004
2,c6c96179,frac_0.50,2906,last_value,fallback_last_value,6.44528779904657,6.44528779904657,0.0,2907
2,c99f9fae,native_prefix,2033,last_value,fallback_last_value,5.40523137400998,5.40523137400998,0.0,6361
2,c99f9fae,frac_0.50,4197,last_value,fallback_last_value,6.612412698228361,6.612412698228361,0.0,4197
2,c9e6734f,native_prefix,1653,last_value,fallback_last_value,10.310371611471203,10.310371611471203,0.0,4735
2,c9e6734f,frac_0.50,3194,last_value,fallback_last_value,15.732360295172262,15.732360295172262,0.0,3194
2,c9fedcf3,native_prefix,1693,last_value,fallback_last_value,7.471714606706554,7.471714606706554,0.0,3517
2,c9fedcf3,frac_0.50,2605,last_value,fallback_last_value,4.3538159934023195,4.3538159934023195,0.0,2605
2,cb34231f,native_prefix,1901,last_value,fallback_last_value,5.418906491757253,5.418906491757253,0.0,5609
2,cb34231f,frac_0.50,3755,last_value,fallback_last_value,10.34389513567782,10.34389513567782,0.0,3755
2,ce55ba43,native_prefix,1554,last_value,fallback_last_value,14.30444944852245,14.30444944852245,0.0,4104
2,ce55ba43,frac_0.50,2829,last_value,fallback_last_value,7.046997475390881,7.046997475390881,0.0,2829
2,d0a0e7b5,native_prefix,1607,last_value,fallback_last_value,11.676903707262621,11.676903707262621,0.0,3816
2,d0a0e7b5,frac_0.50,2712,last_value,fallback_last_value,4.097173320023345,4.097173320023345,0.0,2711
2,d114d9c2,native_prefix,1337,last_value,fallback_last_value,7.69852853923108,7.69852853923108,0.0,6206
2,d114d9c2,frac_0.50,3772,last_value,fallback_last_value,7.62807185797898,7.62807185797898,0.0,3771
2,d1457cc5,native_prefix,1523,last_value,fallback_last_value,8.115732473647405,8.115732473647405,0.0,6920
2,d1457cc5,frac_0.50,4222,last_value,fallback_last_value,6.670433237676489,6.670433237676489,0.0,4221
2,d1ee630d,native_prefix,1589,last_value,fallback_last_value,12.219780010195931,12.219780010195931,0.0,6290
2,d1ee630d,frac_0.50,3940,last_value,fallback_last_value,7.989823535088572,7.989823535088572,0.0,3939
2,d41beaf2,native_prefix,1839,last_value,fallback_last_value,16.335502961206803,16.335502961206803,0.0,4753
2,d41beaf2,frac_0.50,3296,last_value,fallback_last_value,5.4293597923561965,5.4293597923561965,0.0,3296
2,d7ba4f9d,native_prefix,1748,last_value,fallback_last_value,5.098116159708834,5.098116159708834,0.0,6023
2,d7ba4f9d,frac_0.50,3886,last_value,fallback_last_value,5.761940786021207,5.761940786021207,0.0,3885
2,d924e971,native_prefix,2124,last_value,fallback_last_value,32.7702837302337,32.7702837302337,0.0,3184
2,d924e971,frac_0.50,2654,last_value,fallback_last_value,31.01704426911432,31.01704426911432,0.0,2654
2,dc7f9757,native_prefix,1843,last_value,fallback_last_value,9.810154572145091,9.810154572145091,0.0,4360
2,dc7f9757,frac_0.50,3102,last_value,fallback_last_value,9.363589520417392,9.363589520417392,0.0,3101
2,ddc790ff,native_prefix,1742,last_value,fallback_last_value,5.724817380990974,5.724817380990974,0.0,4726
2,ddc790ff,frac_0.50,3234,last_value,fallback_last_value,5.461551017580266,5.461551017580266,0.0,3234
2,e0079ed1,native_prefix,1786,last_value,fallback_last_value,8.069511840769099,8.069511840769099,0.0,3471
2,e0079ed1,frac_0.50,2628,last_value,fallback_last_value,11.025894010098877,11.025894010098877,0.0,2629
2,e5864244,native_prefix,1568,last_value,fallback_last_value,26.806032670999695,26.806032670999695,0.0,4469
2,e5864244,frac_0.50,3018,last_value,fallback_last_value,10.471224868583263,10.471224868583263,0.0,3019
2,e5c92e59,native_prefix,1632,last_value,fallback_last_value,7.71135994039849,7.71135994039849,0.0,4295
2,e5c92e59,frac_0.50,2964,last_value,fallback_last_value,7.672198846048699,7.672198846048699,0.0,2963
2,e737965a,native_prefix,1739,last_value,fallback_last_value,9.897022674368223,9.897022674368223,0.0,5955
2,e737965a,frac_0.50,3847,last_value,fallback_last_value,8.244939574897098,8.244939574897098,0.0,3847
2,ea0b99b7,native_prefix,1700,last_value,fallback_last_value,12.15975654126152,12.15975654126152,0.0,9239
2,ea0b99b7,frac_0.50,5470,last_value,fallback_last_value,6.339333432112789,6.339333432112789,0.0,5469
2,eabc711b,native_prefix,1966,last_value,fallback_last_value,11.698478022871637,11.698478022871637,0.0,5348
2,eabc711b,frac_0.50,3657,last_value,fallback_last_value,17.563814721906397,17.563814721906397,0.0,3657
2,eac10e86,native_prefix,1434,last_value,fallback_last_value,5.617579051148656,5.617579051148656,0.0,6067
2,eac10e86,frac_0.50,3750,last_value,fallback_last_value,4.281646680167712,4.281646680167712,0.0,3751
2,ebe69318,native_prefix,1742,last_value,fallback_last_value,4.825325809935079,4.825325809935079,0.0,4976
2,ebe69318,frac_0.50,3359,last_value,fallback_last_value,11.568526258413836,11.568526258413836,0.0,3359
2,ecdab904,native_prefix,2029,last_value,fallback_last_value,16.918396989500764,16.918396989500764,0.0,6147
2,ecdab904,frac_0.50,4088,last_value,fallback_last_value,7.350310886764651,7.350310886764651,0.0,4088
2,ecdaf714,native_prefix,1648,last_value,fallback_last_value,15.351875762973165,15.351875762973165,0.0,6592
2,ecdaf714,frac_0.50,4120,last_value,fallback_last_value,14.384220028394092,14.384220028394092,0.0,4120
2,eeed308d,native_prefix,1604,last_value,fallback_last_value,9.69013148078532,9.69013148078532,0.0,3899
2,eeed308d,frac_0.50,2752,last_value,fallback_last_value,15.83824519652079,15.83824519652079,0.0,2751
2,efde6ac3,native_prefix,1661,last_value,fallback_last_value,10.202375669006345,10.202375669006345,0.0,4559
2,efde6ac3,frac_0.50,3110,last_value,fallback_last_value,11.100158250370356,11.100158250370356,0.0,3110
2,f053a1b9,native_prefix,1844,last_value,fallback_last_value,10.028295659116962,10.028295659116962,0.0,4108
2,f053a1b9,frac_0.50,2976,last_value,fallback_last_value,8.79537929304922,8.79537929304922,0.0,2976
2,f074d277,native_prefix,1415,last_value,fallback_last_value,12.187719616802815,12.187719616802815,0.0,2453
2,f074d277,frac_0.50,1934,last_value,fallback_last_value,14.73436761056044,14.73436761056044,0.0,1934
2,f439a621,native_prefix,1874,last_value,fallback_last_value,6.65613263851673,6.65613263851673,0.0,2821
2,f439a621,frac_0.50,2348,last_value,fallback_last_value,9.677963358905185,9.677963358905185,0.0,2347
2,f49fdea3,native_prefix,1636,last_value,fallback_last_value,12.40626946494166,12.40626946494166,0.0,5391
2,f49fdea3,frac_0.50,3514,last_value,fallback_last_value,5.184601865016032,5.184601865016032,0.0,3513
2,f56d3ace,native_prefix,1951,last_value,fallback_last_value,6.90314793936432,6.90314793936432,0.0,5432
2,f56d3ace,frac_0.50,3692,last_value,fallback_last_value,4.071712854599321,4.071712854599321,0.0,3691
2,f8662c22,native_prefix,1528,last_value,fallback_last_value,15.629207250700455,15.629207250700455,0.0,5429
2,f8662c22,frac_0.50,3478,last_value,fallback_last_value,9.11780266187293,9.11780266187293,0.0,3479
2,f88ddb26,native_prefix,1595,last_value,fallback_last_value,51.40308485650886,51.40308485650886,0.0,4990
2,f88ddb26,frac_0.50,3292,last_value,fallback_last_value,15.873714755332081,15.873714755332081,0.0,3293
2,f9fc81aa,native_prefix,1515,last_value,fallback_last_value,8.639067487231838,8.639067487231838,0.0,5598
2,f9fc81aa,frac_0.50,3556,last_value,fallback_last_value,11.100993044957795,11.100993044957795,0.0,3557
2,fb73b13a,native_prefix,1825,last_value,fallback_last_value,9.977934385041513,9.977934385041513,0.0,5640
2,fb73b13a,frac_0.50,3732,last_value,fallback_last_value,11.898186245090638,11.898186245090638,0.0,3733
2,fba7683c,native_prefix,1651,last_value,fallback_last_value,2.555309739035002,2.555309739035002,0.0,407
2,fba7683c,frac_0.50,1029,last_value,fallback_last_value,16.353053833435965,16.353053833435965,0.0,1029
2,fbd68d27,native_prefix,1723,last_value,fallback_last_value,22.09543667740266,22.09543667740266,0.0,6829
2,fbd68d27,frac_0.50,4276,last_value,fallback_last_value,7.920927485826491,7.920927485826491,0.0,4276
2,fc03f21f,native_prefix,1399,last_value,fallback_last_value,12.90913373270699,12.90913373270699,0.0,4803
2,fc03f21f,frac_0.50,3101,last_value,fallback_last_value,12.74157611203445,12.74157611203445,0.0,3101
2,fd3b4faa,native_prefix,1934,last_value,fallback_last_value,7.446926041471426,7.446926041471426,0.0,5022
2,fd3b4faa,frac_0.50,3478,last_value,fallback_last_value,8.991922359058663,8.991922359058663,0.0,3478
2,fdfd57da,native_prefix,2128,last_value,fallback_last_value,4.29522046585047,4.29522046585047,0.0,5236
2,fdfd57da,frac_0.50,3682,last_value,fallback_last_value,5.206958637337804,5.206958637337804,0.0,3682
2,febb4411,native_prefix,2028,last_value,fallback_last_value,13.027667980552959,13.027667980552959,0.0,4247
2,febb4411,frac_0.50,3138,last_value,fallback_last_value,7.515854828069183,7.515854828069183,0.0,3137
3,00e12e8b,native_prefix,2083,last_value,fallback_last_value,7.92458894231589,7.92458894231589,0.0,4301
3,00e12e8b,frac_0.50,3192,last_value,fallback_last_value,12.95911301436352,12.95911301436352,0.0,3192
3,03a935ae,native_prefix,1644,last_value,fallback_last_value,35.05448621305352,35.05448621305352,0.0,2786
3,03a935ae,frac_0.50,2215,last_value,fallback_last_value,20.056027052452112,20.056027052452112,0.0,2215
3,09441b8d,native_prefix,1907,last_value,fallback_last_value,15.9390645279074,15.9390645279074,0.0,5488
3,09441b8d,frac_0.50,3698,last_value,fallback_last_value,12.19364224718638,12.19364224718638,0.0,3697
3,09ec2ca9,native_prefix,1939,last_value,fallback_last_value,6.13281698431714,6.13281698431714,0.0,5885
3,09ec2ca9,frac_0.50,3912,last_value,fallback_last_value,8.857623596778145,8.857623596778145,0.0,3912
3,0be01c24,native_prefix,1647,last_value,fallback_last_value,8.273369324203173,8.273369324203173,0.0,4738
3,0be01c24,frac_0.50,3192,last_value,fallback_last_value,10.951352385572548,10.951352385572548,0.0,3193
3,10be2420,native_prefix,1932,last_value,fallback_last_value,13.259451874685324,13.259451874685324,0.0,3271
3,10be2420,frac_0.50,2602,last_value,fallback_last_value,10.202676477517638,10.202676477517638,0.0,2601
3,1619e2ca,native_prefix,1559,last_value,fallback_last_value,7.812315673810556,7.812315673810556,0.0,4443
3,1619e2ca,frac_0.50,3001,last_value,fallback_last_value,7.910687989792314,7.910687989792314,0.0,3001
3,1a518997,native_prefix,1938,last_value,fallback_last_value,10.76070073803029,10.76070073803029,0.0,4606
3,1a518997,frac_0.50,3272,last_value,fallback_last_value,1.8478807824936494,1.8478807824936494,0.0,3272
3,200d233d,native_prefix,1970,last_value,fallback_last_value,12.776233899276743,12.776233899276743,0.0,3926
3,200d233d,frac_0.50,2948,last_value,fallback_last_value,7.140516335768978,7.140516335768978,0.0,2948
3,2075c696,native_prefix,2392,last_value,fallback_last_value,21.898881254260402,21.898881254260402,0.0,3188
3,2075c696,frac_0.50,2790,last_value,fallback_last_value,21.764003007662453,21.764003007662453,0.0,2790
3,230eaaa3,native_prefix,1761,last_value,fallback_last_value,25.322864048616943,25.322864048616943,0.0,4690
3,230eaaa3,frac_0.50,3226,last_value,fallback_last_value,36.894437108042275,36.894437108042275,0.0,3225
3,264feceb,native_prefix,1743,last_value,fallback_last_value,10.863394363873287,10.863394363873287,0.0,5665
3,264feceb,frac_0.50,3704,last_value,fallback_last_value,3.6638299596200796,3.6638299596200796,0.0,3704
3,29de15c8,native_prefix,1733,last_value,fallback_last_value,4.5857601721794286,4.5857601721794286,0.0,3431
3,29de15c8,frac_0.50,2582,last_value,fallback_last_value,3.4898831099112297,3.4898831099112297,0.0,2582
3,2b06ad65,native_prefix,1450,last_value,fallback_last_value,2.7463768040476424,2.7463768040476424,0.0,4256
3,2b06ad65,frac_0.50,2853,last_value,fallback_last_value,3.180751040542878,3.180751040542878,0.0,2853
3,2ee0235b,native_prefix,1700,last_value,fallback_last_value,6.80295371229703,6.80295371229703,0.0,5556
3,2ee0235b,frac_0.50,3628,last_value,fallback_last_value,5.8196955941149895,5.8196955941149895,0.0,3628
3,2f8e53c3,native_prefix,1539,last_value,fallback_last_value,3.293055138227308,3.293055138227308,0.0,2594
3,2f8e53c3,frac_0.50,2066,last_value,fallback_last_value,3.579653740218559,3.579653740218559,0.0,2067
3,2fa01aa6,native_prefix,1686,last_value,fallback_last_value,18.77741961251621,18.77741961251621,0.0,2174
3,2fa01aa6,frac_0.50,1930,last_value,fallback_last_value,21.4672239155999,21.4672239155999,0.0,1930
3,37d36812,native_prefix,1650,last_value,fallback_last_value,21.856313079076383,21.856313079076383,0.0,4367
3,37d36812,frac_0.50,3008,last_value,fallback_last_value,10.053975796272796,10.053975796272796,0.0,3009
3,398dce4b,native_prefix,1839,last_value,fallback_last_value,4.559718484677409,4.559718484677409,0.0,3166
3,398dce4b,frac_0.50,2502,last_value,fallback_last_value,5.0574455344179094,5.0574455344179094,0.0,2503
3,3a86fe8d,native_prefix,1454,last_value,fallback_last_value,11.634711217695367,11.634711217695367,0.0,5118
3,3a86fe8d,frac_0.50,3286,last_value,fallback_last_value,6.295166897146452,6.295166897146452,0.0,3286
3,3ac16ad0,native_prefix,1763,last_value,fallback_last_value,8.880546118495223,8.880546118495223,0.0,5649
3,3ac16ad0,frac_0.50,3706,last_value,fallback_last_value,9.717941008360876,9.717941008360876,0.0,3706
3,3e678ea7,native_prefix,1879,last_value,fallback_last_value,10.229911981746914,10.229911981746914,0.0,6858
3,3e678ea7,frac_0.50,4368,last_value,fallback_last_value,5.17884812360701,5.17884812360701,0.0,4369
3,3ef98781,native_prefix,1451,last_value,fallback_last_value,12.433878700657393,12.433878700657393,0.0,3892
3,3ef98781,frac_0.50,2672,last_value,fallback_last_value,5.991542535468124,5.991542535468124,0.0,2671
3,41fb0192,native_prefix,1408,last_value,fallback_last_value,3.5577103110362645,3.5577103110362645,0.0,2973
3,41fb0192,frac_0.50,2190,last_value,fallback_last_value,2.8907670661857536,2.8907670661857536,0.0,2191
3,42c538a1,native_prefix,1483,last_value,fallback_last_value,26.18883109705342,26.18883109705342,0.0,3279
3,42c538a1,frac_0.50,2381,last_value,fallback_last_value,16.98109835999882,16.98109835999882,0.0,2381
3,44441e54,native_prefix,1211,last_value,fallback_last_value,3.668929750345109,3.668929750345109,0.0,4357
3,44441e54,frac_0.50,2784,last_value,fallback_last_value,6.535425785207686,6.535425785207686,0.0,2784
3,460f859e,native_prefix,1646,last_value,fallback_last_value,20.01206991533264,20.01206991533264,0.0,3336
3,460f859e,frac_0.50,2491,last_value,fallback_last_value,28.227582404276554,28.227582404276554,0.0,2491
3,46a301e9,native_prefix,1736,last_value,fallback_last_value,10.714122960128444,10.714122960128444,0.0,8226
3,46a301e9,frac_0.50,4981,last_value,fallback_last_value,5.240453742819546,5.240453742819546,0.0,4981
3,46d41ff6,native_prefix,1325,last_value,fallback_last_value,7.152719312990992,7.152719312990992,0.0,7901
3,46d41ff6,frac_0.50,4613,last_value,fallback_last_value,6.3147869315513505,6.3147869315513505,0.0,4613
3,4e050c92,native_prefix,1531,last_value,fallback_last_value,6.760683545123174,6.760683545123174,0.0,3705
3,4e050c92,frac_0.50,2618,last_value,fallback_last_value,9.855456064917593,9.855456064917593,0.0,2618
3,4f4ac5ce,native_prefix,1737,last_value,fallback_last_value,8.250612102027123,8.250612102027123,0.0,5162
3,4f4ac5ce,frac_0.50,3450,last_value,fallback_last_value,10.562051685515117,10.562051685515117,0.0,3449
3,5305524b,native_prefix,1559,last_value,fallback_last_value,16.63490369332069,16.63490369332069,0.0,4898
3,5305524b,frac_0.50,3228,last_value,fallback_last_value,5.796627069466298,5.796627069466298,0.0,3229
3,54753541,native_prefix,1653,last_value,fallback_last_value,16.22277834812335,16.22277834812335,0.0,4026
3,54753541,frac_0.50,2840,last_value,fallback_last_value,27.89083542563263,27.89083542563263,0.0,2839
3,5567d551,native_prefix,1501,last_value,fallback_last_value,10.289492216812466,10.289492216812466,0.0,6889
3,5567d551,frac_0.50,4195,last_value,fallback_last_value,6.139536339176661,6.139536339176661,0.0,4195
3,577eec7c,native_prefix,1546,last_value,fallback_last_value,18.875287599886814,18.875287599886814,0.0,4539
3,577eec7c,frac_0.50,3042,last_value,fallback_last_value,18.473597607858594,18.473597607858594,0.0,3043
3,5a1a8fd8,native_prefix,1554,last_value,fallback_last_value,13.165282167987698,13.165282167987698,0.0,5260
3,5a1a8fd8,frac_0.50,3407,last_value,fallback_last_value,11.60543392153812,11.60543392153812,0.0,3407
3,5aa03df7,native_prefix,1881,last_value,fallback_last_value,6.58601427636249,6.58601427636249,0.0,4871
3,5aa03df7,frac_0.50,3376,last_value,fallback_last_value,12.422007209868841,12.422007209868841,0.0,3376
3,5cb483ac,native_prefix,1354,last_value,fallback_last_value,6.114075023717169,6.114075023717169,0.0,3852
3,5cb483ac,frac_0.50,2603,last_value,fallback_last_value,10.85395961039033,10.85395961039033,0.0,2603
3,5d7198fd,native_prefix,1429,last_value,fallback_last_value,13.36645546990557,13.36645546990557,0.0,3368
3,5d7198fd,frac_0.50,2398,last_value,fallback_last_value,20.17083515862091,20.17083515862091,0.0,2399
3,5f75f796,native_prefix,1762,last_value,fallback_last_value,9.239915906257119,9.239915906257119,0.0,5562
3,5f75f796,frac_0.50,3662,last_value,fallback_last_value,7.770731486275449,7.770731486275449,0.0,3662
3,65156b96,native_prefix,1825,last_value,fallback_last_value,6.076781706471203,6.076781706471203,0.0,3221
3,65156b96,frac_0.50,2523,last_value,fallback_last_value,10.065013749796336,10.065013749796336,0.0,2523
3,65a5466a,native_prefix,1434,last_value,fallback_last_value,11.991020361693243,11.991020361693243,0.0,4683
